rank,query_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
2,55,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0754196474493851,1.0,250.0,0.0,3.0,5.0,258.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.001075419647449385,0.0,2.0,0.0,15.0,4.0,0.0,1.0,0.0,5.0,9.0,0.0,1.0,0.0,10.0,2150.8392948987703,0.0,1.0,0.0,7.5,6.25,0.0,0.0,0.0,6.25,0.052,0.0,0.666667,3.5094967245147606,0.05814,0.016,0.0,0.333333,0.0,0.01938,0.036,0.0,0.333333,0.0,0.03876,0.026,0.0,0.333333,0.0,0,0,0.0,0.0,0.0,9.4e-05,73.155811,0.0,1,0.0,85.310089,29.087244,0.0,8.981725,0.0,36.349984,44.068567,0.0,11.22548,0.0,48.960105,36.577906,0.0,10.103603,0.0,42.655044,56.110011,0.0,1.258609,0.0,39.753785,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.942926,35.231795,0.0,30.685506,0.0,36.269337,-7.732498,-15.180277,-4.605027,-17.625189,-7.417068,-11.848449,-20.472537,-15.164633,-21.250305,-11.527673,-7.670049,-16.027705,-2.407939,-18.367301,-7.404549,2.0,28.0,136.0,0.0,2469.0,14277.0,40.0,24.0,0.0,0.0,0.0,0.0,0.923086,20.207206,0.0,0.02907,0.0001,13.0,6.5
1,55,2.0,1.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0796703179926632,1.0,542.0,1.0,13.0,8.0,564.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0010796703179926635,1.0,1.0,0.0,20.0,4.0,0.0,0.0,0.0,4.0,14.0,1.0,1.0,0.0,16.0,2159.340635985327,0.5,0.5,0.0,10.0,25.0,0.25,0.25,0.0,36.0,0.03321,1.0,0.076923,7.040078248852478,0.035461,0.00738,0.0,0.0,0.0,0.007092,0.02583,1.0,0.076923,0.0,0.028369,0.016605,0.5,0.038462,0.0,0,0,0.25,0.001479,0.0,0.000113,97.638349,9.488789,1,0.0,107.416154,29.087244,0.0,0.0,0.0,29.079987,68.551105,9.488789,8.981725,0.0,78.336167,48.819174,4.744394,4.490863,0.0,53.708077,389.349072,22.509278,20.167848,0.0,606.54282,1.0,0.0,0.0,0.0,1.0,0,0.626807,0.624779,0.0,0.812446,32.732719,16.097791,6.302781,0.0,32.862118,-8.808434,-14.487198,-17.438279,-17.625189,-8.747958,-11.652336,-20.471538,-20.723692,-21.250305,-11.536429,-8.775789,-15.334561,-18.11897,-18.367301,-8.721842,2.0,44.0,4.0,1.0,271.0,22026.0,8.0,4.0,0.0,0.0,0.0,0.0,0.838245,8.981725,0.0,0.01773,8.5e-05,18.0,9.0
2,55,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0839209885359415,1.0,400.0,0.0,7.0,6.0,413.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0010839209885359416,0.0,2.0,2.0,10.0,3.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,5.0,2167.8419770718833,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.285714,7.393423662123961,0.024213,0.0075,0.0,0.142857,0.166667,0.012107,0.0075,0.0,0.142857,0.166667,0.012107,0.0075,0.0,0.142857,0.166667,0,0,0.0,0.0,0.0,0.0,36.504955,0.0,1,21.061016,60.830036,14.689522,0.0,8.981725,9.543088,24.480052,21.815433,0.0,11.22548,11.517928,36.349984,18.252478,0.0,10.103603,10.530508,30.415018,12.694651,0.0,1.258609,0.974999,35.22382,1.0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,28.644877,0.0,20.93724,25.435668,32.91252,-10.315102,-15.180277,-6.299432,-5.991326,-9.128581,-13.354243,-20.472537,-15.168623,-15.188103,-12.349407,-9.99609,-16.027705,-4.102525,-3.794233,-9.038534,2.0,28.0,0.0,0.0,50184.0,41629.0,21.0,11.0,0.0,0.0,0.0,0.333333,1.0,20.207206,1.0,0.012107,0.0,6.0,3.0
3,55,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0881716590792196,1.0,553.0,0.0,14.0,7.0,574.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0010881716590792198,0.0,2.0,1.0,14.0,2.0,0.0,1.0,0.0,3.0,9.0,0.0,1.0,1.0,11.0,2176.3433181584396,0.0,1.0,0.5,7.0,12.25,0.0,0.0,0.25,16.0,0.019892,0.0,0.142857,5.946332814805334,0.02439,0.003617,0.0,0.071429,0.0,0.005226,0.016275,0.0,0.071429,0.142857,0.019164,0.009946,0.0,0.071429,0.071429,0,0,0.0,0.0,0.005102,4.9e-05,58.612189,0.0,1,9.543088,75.666105,14.543622,0.0,8.981725,0.0,21.80999,44.068567,0.0,11.22548,9.543088,53.856115,29.306095,0.0,10.103603,4.771544,37.833053,217.930597,0.0,1.258609,22.76763,256.738526,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.638034,0.829177,27.543254,0.0,13.456282,10.667622,30.423539,-10.251301,-15.180277,-7.685441,-17.163195,-9.539618,-12.793577,-20.472537,-15.175587,-21.247318,-12.20516,-9.950878,-16.027705,-5.488804,-18.010629,-9.41932,3.0,36.0,0.0,2.0,42942.0,32880.0,11.0,32.0,0.0,0.0,0.0,0.142857,0.790499,20.207206,0.5,0.012195,4e-05,11.0,5.5
1,55,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0924223296224977,1.0,949.0,0.0,8.0,9.0,966.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.001092422329622498,0.0,0.0,0.0,39.0,18.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,21.0,2184.844659244996,0.0,0.0,0.0,19.5,2.25,0.0,0.0,0.0,2.25,0.041096,0.0,0.0,7.596493589063719,0.040373,0.018967,0.0,0.0,0.0,0.018634,0.022129,0.0,0.0,0.0,0.021739,0.020548,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2e-06,240.845166,0.0,1,0.0,240.798121,88.137134,0.0,0.0,0.0,88.128188,152.708031,0.0,0.0,0.0,152.669933,120.422583,0.0,0.0,0.0,120.39906,1042.350175,0.0,0.0,0.0,1041.409196,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.997606,37.323437,0.0,0.0,0.0,37.337038,-7.849158,-15.180277,-17.438279,-17.625189,-7.884667,-10.04106,-20.472537,-20.723692,-21.250305,-10.052569,-7.986513,-16.027705,-18.11897,-18.367301,-8.022021,3.0,51.0,3.0,2.0,268.0,7880.0,48.0,51.0,0.0,0.0,0.0,0.0,0.997606,0.0,0.0,0.020186,2e-06,39.0,19.5
1,55,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.096673000165776,1.0,412.0,7.0,10.0,13.0,442.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.001096673000165776,2.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,8.0,6.0,1.0,1.0,1.0,9.0,2193.346000331552,1.0,1.0,1.0,8.5,0.25,0.0,0.0,0.0,0.25,0.026699,0.285714,0.2,4.152090910818323,0.038462,0.012136,0.142857,0.1,0.076923,0.0181,0.014563,0.142857,0.1,0.076923,0.020362,0.01335,0.142857,0.1,0.076923,0,0,0.0,0.0,0.0,1e-06,68.113403,21.285397,1,21.061016,104.598055,24.482537,9.488789,8.981725,9.543088,39.168084,43.630866,11.796608,11.22548,11.517928,65.429971,34.056702,10.642698,10.103603,10.530508,52.299027,91.664623,1.331507,1.258609,0.974999,172.421684,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.998579,33.595266,13.691017,16.908566,16.275598,36.108314,-8.914906,-6.299247,-7.012639,-7.537543,-8.078002,-12.166306,-15.146957,-15.17161,-15.19507,-11.318904,-8.851365,-4.102517,-4.815869,-5.340605,-8.116537,3.0,71.0,1.0,1.0,277.0,7880.0,53.0,48.0,0.0,0.0,0.0,0.153846,0.996695,20.207206,1.0,0.019231,1e-06,11.0,5.5
2,55,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.1009236707090542,1.0,291.0,0.0,5.0,5.0,301.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011009236707090544,0.0,2.0,2.0,35.0,13.0,0.0,1.0,1.0,15.0,18.0,0.0,1.0,1.0,20.0,2201.847341418109,0.0,1.0,1.0,17.5,6.25,0.0,0.0,0.0,6.25,0.106529,0.0,0.4,5.592097294950616,0.116279,0.044674,0.0,0.2,0.2,0.049834,0.061856,0.0,0.2,0.2,0.066445,0.053265,0.0,0.2,0.2,0,0,0.0,0.0,0.0,6.9e-05,182.670678,0.0,1,21.061016,206.970161,88.137134,0.0,8.981725,9.543088,97.920209,94.533543,0.0,11.22548,11.517928,109.049952,91.335339,0.0,10.103603,10.530508,103.485081,10.228511,0.0,1.258609,0.974999,30.967794,1.0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.99035,39.370447,0.0,24.890958,27.659535,39.712755,-5.986221,-15.180277,-5.626583,-5.626706,-5.793748,-10.015596,-20.472537,-15.166629,-15.187105,-9.77612,-6.102005,-16.027705,-3.429586,-3.429591,-5.921121,2.0,29.0,0.0,0.0,268.0,12229.0,4.0,107.0,0.0,0.0,0.0,0.4,0.987571,20.207206,1.0,0.05814,7.4e-05,31.0,15.5
0,55,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.1051743412523325,1.0,151.0,0.0,2.0,7.0,160.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011051743412523326,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2210.3486825046652,0.0,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.25,0.019868,0.0,0.0,6.7059758785816586,0.01875,0.006623,0.0,0.0,0.0,0.00625,0.013245,0.0,0.0,0.0,0.0125,0.009934,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1e-05,17.064826,0.0,1,0.0,17.062018,7.271811,0.0,0.0,0.0,7.269997,9.793015,0.0,0.0,0.0,9.792021,8.532413,0.0,0.0,0.0,8.531009,1.589117,0.0,0.0,0.0,1.590151,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.942926,25.638593,0.0,0.0,0.0,25.487634,-10.974612,-15.180277,-17.438279,-17.625189,-11.090318,-14.630439,-20.472537,-20.723692,-21.250305,-14.63889,-9.551932,-16.027705,-18.11897,-18.367301,-9.667709,3.0,47.0,44.0,0.0,18800.0,33418.0,7.0,6.0,0.0,0.0,0.0,0.0,0.942927,0.0,0.0,0.009375,1.1e-05,3.0,1.5
0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1094250117956106,0.0,180.0,0.0,15.0,3.0,198.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011094250117956108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.8500235912215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633841627596198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.79279,-15.180277,-17.438279,-17.625189,-14.803356,-15.529573,-20.472537,-20.723692,-21.250305,-15.538067,-14.315072,-16.027705,-18.11897,-18.367301,-14.325625,1.0,15.0,0.0,0.0,52239.0,11955.0,15.0,146.0,0.0,9.0,19.0933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.113675682338889,1.0,224.0,0.0,4.0,10.0,238.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.001113675682338889,0.0,2.0,2.0,36.0,12.0,0.0,1.0,1.0,14.0,20.0,0.0,1.0,1.0,22.0,2227.351364677778,0.0,1.0,1.0,18.0,16.0,0.0,0.0,0.0,16.0,0.142857,0.0,0.5,9.791825416765095,0.151261,0.053571,0.0,0.25,0.1,0.058824,0.089286,0.0,0.25,0.1,0.092437,0.071429,0.0,0.25,0.1,0,0,0.0,0.0,0.0,0.000282,185.191881,0.0,1,21.061016,209.492185,87.261732,0.0,8.981725,9.543088,101.779955,97.930149,0.0,11.22548,11.517928,107.71223,92.595941,0.0,10.103603,10.530508,104.746093,28.453782,0.0,1.258609,0.974999,8.797971,1.0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.975663,39.717746,0.0,27.486154,19.246034,40.006254,-5.438278,-15.180277,-5.180344,-7.012884,-5.297971,-9.931134,-20.472537,-15.165631,-15.192087,-9.694459,-5.553345,-16.027705,-2.983301,-4.81588,-5.425135,2.0,50.0,585.0,0.0,1067.0,3506.0,122.0,35.0,0.0,0.0,0.0,0.2,0.968821,20.207206,1.0,0.07563,0.000319,32.0,16.0
0,55,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.5,1.117926352882167,1.0,459.0,0.0,6.0,15.0,480.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011179263528821673,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,5.0,2235.8527057643346,0.0,0.5,0.5,3.0,1.0,0.0,0.25,0.25,4.0,0.008715,0.0,0.166667,4.9272640695559815,0.0125,0.002179,0.0,0.0,0.0,0.002083,0.006536,0.0,0.166667,0.066667,0.010417,0.004357,0.0,0.083333,0.033333,0,0,0.0,0.006944,0.001111,1.7e-05,26.71194,0.0,1,11.517928,41.245994,4.896507,0.0,0.0,0.0,4.89601,21.815433,0.0,11.22548,11.517928,36.349984,13.35597,0.0,5.61274,5.758964,20.622997,71.56251,0.0,31.502851,33.165667,247.338113,1.0,0.0,0.0,0.0,1.0,0,0.0,0.780802,0.770008,0.896375,23.177575,0.0,12.634467,8.070463,25.72646,-12.618481,-15.180277,-14.251828,-15.914917,-12.081759,-14.473903,-20.472537,-18.502443,-19.259765,-13.980677,-11.369104,-16.027705,-15.099152,-16.762254,-10.947715,9.0,95.0,0.0,16.0,155.0,35688.0,19.0,48.0,0.0,0.0,0.0,0.066667,0.931536,11.22548,0.5,0.00625,5e-06,4.0,2.0
1,55,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.1221770234254453,1.0,179.0,0.0,2.0,5.0,186.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011221770234254454,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,8.0,2244.354046850891,0.0,0.0,0.5,4.5,9.0,0.0,0.0,0.25,12.25,0.044693,0.0,0.0,10.410100142464,0.048387,0.005587,0.0,0.0,0.0,0.005376,0.039106,0.0,0.0,0.2,0.043011,0.022346,0.0,0.0,0.1,0,0,0.0,0.0,0.01,0.000354,55.799185,0.0,1,11.517928,63.055985,4.896507,0.0,0.0,0.0,4.89601,50.902677,0.0,0.0,11.517928,58.159974,27.899592,0.0,0.0,5.758964,31.527992,529.14191,0.0,0.0,33.165667,709.262463,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.770008,0.873113,31.347854,0.0,0.0,15.126551,31.628735,-9.732992,-15.180277,-17.438279,-14.816332,-9.66237,-13.385359,-20.472537,-20.723692,-19.249815,-13.258513,-8.639156,-16.027705,-18.11897,-15.663643,-8.582333,3.0,29.0,0.0,0.0,21357.0,24488.0,5.0,50.0,0.0,0.0,0.0,0.2,0.8789,0.0,0.5,0.024194,0.000281,8.0,4.0
2,55,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.1264276939687234,1.0,138.0,0.0,3.0,4.0,145.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011264276939687236,0.0,2.0,0.0,11.0,2.0,0.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,8.0,2252.855387937447,0.0,1.0,0.0,5.5,6.25,0.0,0.0,0.0,6.25,0.065217,0.0,0.666667,7.071217507692494,0.075862,0.014493,0.0,0.333333,0.0,0.02069,0.050725,0.0,0.333333,0.0,0.055172,0.032609,0.0,0.333333,0.0,0,0,0.0,0.0,0.0,0.000297,48.819174,0.0,1,0.0,60.978074,14.543622,0.0,8.981725,0.0,21.80999,34.275552,0.0,11.22548,0.0,39.168084,24.409587,0.0,10.103603,0.0,30.489037,97.337268,0.0,1.258609,0.0,75.32585,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.891576,33.296849,0.0,30.685506,0.0,35.385637,-7.751413,-15.180277,-4.605027,-17.625189,-7.132539,-12.688755,-20.472537,-15.164633,-21.250305,-12.157538,-7.426114,-16.027705,-2.407939,-18.367301,-6.986085,2.0,25.0,0.0,0.0,2353.0,14441.0,59.0,34.0,0.0,0.0,0.0,0.0,0.838245,20.207206,0.0,0.037931,0.000328,9.0,4.5
0,55,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.1306783645120018,1.0,280.0,0.0,5.0,5.0,290.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011306783645120017,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2261.3567290240035,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.014286,0.0,0.0,6.83206317120453,0.013793,0.003571,0.0,0.0,0.0,0.003448,0.010714,0.0,0.0,0.0,0.010345,0.007143,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.2e-05,21.961333,0.0,1,0.0,21.958028,7.271811,0.0,0.0,0.0,7.269997,14.689522,0.0,0.0,0.0,14.688031,10.980667,0.0,0.0,0.0,10.979014,13.755611,0.0,0.0,0.0,13.756809,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.86861,24.039069,0.0,0.0,0.0,23.968245,-11.639128,-15.180277,-17.438279,-17.625189,-11.709285,-14.348412,-20.472537,-20.723692,-21.250305,-14.357227,-10.381424,-16.027705,-18.11897,-18.367301,-10.451599,2.0,20.0,0.0,1.0,36337.0,20797.0,4.0,7.0,0.0,0.0,0.0,0.0,0.868605,0.0,0.0,0.006897,1.3e-05,4.0,2.0
1,55,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.1349290350552799,1.0,145.0,0.0,2.0,5.0,152.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.00113492903505528,0.0,2.0,0.0,10.0,2.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,7.0,2269.85807011056,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.055172,0.0,1.0,3.3881722604496383,0.065789,0.013793,0.0,0.5,0.0,0.019737,0.041379,0.0,0.5,0.0,0.046053,0.027586,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.000173,43.922667,0.0,1,0.0,56.082064,14.543622,0.0,8.981725,0.0,21.80999,29.379045,0.0,11.22548,0.0,34.272073,21.961333,0.0,10.103603,0.0,28.041032,55.022442,0.0,1.258609,0.0,38.825877,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.91658,32.887506,0.0,34.727772,0.0,35.061301,-8.023158,-15.180277,-3.794145,-17.625189,-7.374105,-12.848439,-20.472537,-15.163634,-21.250305,-12.296836,-7.679214,-16.027705,-1.597011,-18.367301,-7.213901,3.0,29.0,2437.0,0.0,14417.0,14441.0,41.0,27.0,0.0,0.0,0.0,0.0,0.868605,20.207206,0.0,0.032895,0.00019,8.0,4.0
0,55,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.5,1.139179705598558,1.0,192.0,0.0,3.0,10.0,205.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011391797055985582,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,11.0,2278.3594111971165,0.0,0.5,0.5,6.0,16.0,0.0,0.25,0.25,25.0,0.052083,0.0,0.333333,6.958545844621955,0.058537,0.005208,0.0,0.0,0.0,0.004878,0.046875,0.0,0.333333,0.1,0.053659,0.026042,0.0,0.166667,0.05,0,0,0.0,0.027778,0.0025,0.000595,51.340378,0.0,1,9.543088,61.126112,7.271811,0.0,0.0,0.0,7.269997,44.068567,0.0,8.981725,9.543088,53.856115,25.670189,0.0,4.490863,4.771544,30.563056,338.500317,0.0,20.167848,22.76763,542.566603,1.0,0.0,0.0,0.0,1.0,0,0.0,0.624779,0.638034,0.664883,28.463244,0.0,13.639134,8.72069,28.578314,-9.602067,-15.180277,-15.805233,-17.625189,-9.517237,-13.180423,-20.472537,-20.713731,-21.250305,-12.992439,-8.528407,-16.027705,-16.652654,-18.367301,-8.45877,3.0,65.0,1.0,4.0,549.0,14515.0,46.0,99.0,0.0,0.0,0.0,0.1,0.686444,8.981725,0.5,0.029268,0.000434,10.0,5.0
1,55,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.1434303761418363,1.0,640.0,0.0,7.0,8.0,655.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011434303761418364,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,2286.860752283673,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0125,0.0,0.0,5.900905601664809,0.012214,0.004687,0.0,0.0,0.0,0.00458,0.007813,0.0,0.0,0.0,0.007634,0.00625,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2e-06,51.048577,0.0,1,0.0,51.038015,14.689522,0.0,0.0,0.0,14.688031,36.359055,0.0,0.0,0.0,36.349984,25.524289,0.0,0.0,0.0,25.519008,117.392161,0.0,0.0,0.0,117.310048,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.978272,28.292797,0.0,0.0,0.0,28.287804,-10.629241,-15.180277,-17.438279,-17.625189,-10.675566,-13.034409,-20.472537,-20.723692,-21.250305,-13.045814,-10.425084,-16.027705,-18.11897,-18.367301,-10.471409,3.0,45.0,4.0,1.0,144.0,5430.0,37.0,42.0,0.0,0.0,0.0,0.0,0.978276,0.0,0.0,0.006107,2e-06,8.0,4.0
1,55,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.1476810466851144,1.0,197.0,0.0,2.0,5.0,204.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.0011476810466851145,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,8.0,2295.362093370229,0.0,0.0,0.5,4.5,9.0,0.0,0.0,0.25,12.25,0.040609,0.0,0.0,6.1363941638274975,0.044118,0.005076,0.0,0.0,0.0,0.004902,0.035533,0.0,0.0,0.2,0.039216,0.020305,0.0,0.0,0.1,0,0,0.0,0.0,0.01,0.000294,55.799185,0.0,1,11.517928,63.055985,4.896507,0.0,0.0,0.0,4.89601,50.902677,0.0,0.0,11.517928,58.159974,27.899592,0.0,0.0,5.758964,31.527992,529.14191,0.0,0.0,33.165667,709.262463,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.770008,0.873113,31.031542,0.0,0.0,15.126551,31.332744,-9.922899,-15.180277,-17.438279,-14.816332,-9.845398,-13.401813,-20.472537,-20.723692,-19.249815,-13.274914,-8.830749,-16.027705,-18.11897,-15.663643,-8.767037,3.0,30.0,0.0,0.0,10106.0,14960.0,4.0,96.0,0.0,0.0,0.0,0.2,0.8789,0.0,0.5,0.022059,0.000232,8.0,4.0
1,55,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.1519317172283927,1.0,307.0,4.0,2.0,4.0,317.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.001151931717228393,0.0,2.0,0.0,10.0,2.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,7.0,2303.863434456786,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.026059,0.0,1.0,2.9902740046392027,0.031546,0.006515,0.0,0.5,0.0,0.009464,0.019544,0.0,0.5,0.0,0.022082,0.013029,0.0,0.5,0.0,0,0,0.0,0.0,0.0,4e-05,43.922667,0.0,1,0.0,56.082064,14.543622,0.0,8.981725,0.0,21.80999,29.379045,0.0,11.22548,0.0,34.272073,21.961333,0.0,10.103603,0.0,28.041032,55.022442,0.0,1.258609,0.0,38.825877,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.91658,29.933046,0.0,34.727772,0.0,32.539085,-9.52291,-15.180277,-3.794145,-17.625189,-8.843774,-12.994055,-20.472537,-15.163634,-21.250305,-12.444587,-9.179365,-16.027705,-1.597011,-18.367301,-8.683879,2.0,29.0,114.0,0.0,4601.0,15154.0,43.0,26.0,0.0,0.0,0.0,0.0,0.868605,20.207206,0.0,0.015773,4.2e-05,8.0,4.0
1,55,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.1561823877716708,1.0,420.0,0.0,4.0,5.0,429.0,12.168318,21.285397,20.207206,21.061016,12.166007,0.001156182387771671,0.0,2.0,0.0,17.0,5.0,0.0,1.0,0.0,6.0,10.0,0.0,1.0,0.0,11.0,2312.364775543342,0.0,1.0,0.0,8.5,6.25,0.0,0.0,0.0,6.25,0.035714,0.0,0.5,3.54580990376793,0.039627,0.011905,0.0,0.25,0.0,0.013986,0.02381,0.0,0.25,0.0,0.025641,0.017857,0.0,0.25,0.0,0,0,0.0,0.0,0.0,3.4e-05,85.32413,0.0,1,0.0,97.476096,36.359055,0.0,8.981725,0.0,43.619981,48.965075,0.0,11.22548,0.0,53.856115,42.662065,0.0,10.103603,0.0,48.738048,39.727933,0.0,1.258609,0.0,26.194611,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.956109,34.444177,0.0,27.486154,0.0,35.41082,-8.39148,-15.180277,-5.180344,-17.625189,-8.122702,-11.666229,-20.472537,-15.165631,-21.250305,-11.396517,-8.379095,-16.027705,-2.983301,-18.367301,-8.143878,3.0,25.0,13.0,0.0,1865.0,12497.0,1.0,4.0,26.0,0.0,0.0,0.0,0.942927,20.207206,0.0,0.019814,3.5e-05,15.0,7.5
